Count,ReleaseTime,Country,Industry,Client,Circuits
216.39797197977737,0.958333333336,39,10,7158,1995
105.43066784820056,0.958333333336,39,10,7158,2043
112.1713601720221,0.958333333336,39,10,7158,2049
40.88625277037268,0.375,39,10,7158,1995
19.920080100351257,0.375,39,10,7158,2043
21.193667129276065,0.375,39,10,7158,2049
117.43624941857588,0.5,39,10,60809,2197
40.56375058142412,0.5,39,10,60809,2236
36.42010266778619,0.541666666664,39,10,60809,2197
12.57989733221381,0.541666666664,39,10,60809,2236
5.202871809683741,0.958333333336,39,10,60809,2197
1.7971281903162586,0.958333333336,39,10,60809,2236
99.206055912169,0.458333333336,39,10,55035,2130
61.793944087830994,0.458333333336,39,10,55035,2197
13.556107019054151,0.5,39,10,55035,2130
8.443892980945849,0.5,39,10,55035,2197
5.545680144158516,0.916666666664,39,10,55035,2130
3.454319855841484,0.916666666664,39,10,55035,2197
138,0.5,39,10,60809,2236
42,0.541666666664,39,10,60809,2236
9,0.958333333336,39,10,60809,2236
204,0.333333333336,39,10,73140,2197
96,0.375,39,10,73140,2197
7,0.791666666664,39,10,73140,2197
74.61475886205425,0.416666666664,39,10,7158,2043
79.38524113794575,0.416666666664,39,10,7158,2049
37.30737943102712,0.458333333336,39,10,7158,2043
39.69262056897288,0.458333333336,39,10,7158,2049
7.267671317732557,0.875,39,10,7158,2043
7.732328682267444,0.875,39,10,7158,2049
170.02697798411077,0.416666666664,39,10,7158,1995
82.838381880729,0.416666666664,39,10,7158,2043
88.13464013516023,0.416666666664,39,10,7158,2049
45.37376831834042,0.458333333336,39,10,7158,1995
22.106430355267857,0.458333333336,39,10,7158,2043
23.51980132639173,0.458333333336,39,10,7158,2049
3.988902709304652,0.875,39,10,7158,1995
1.9434224488147567,0.875,39,10,7158,2043
2.0676748418805917,0.875,39,10,7158,2049
133.71251014248867,0.875,39,10,55035,2130
83.28748985751133,0.875,39,10,55035,2197
49.29493461474237,0.916666666664,39,10,55035,2130
30.705065385257633,0.916666666664,39,10,55035,2197
3.697120096105677,0.333333333336,39,10,55035,2130
2.302879903894323,0.333333333336,39,10,55035,2197
121,0.791666666664,39,10,60809,2236
70,0.833333333336,39,10,60809,2236
9,0.25,39,10,60809,2236
154.0466706710699,0.458333333336,39,10,55035,2130
95.95332932893011,0.458333333336,39,10,55035,2197
28.96077408616114,0.5,39,10,55035,2130
18.03922591383886,0.5,39,10,55035,2197
2.4647467307371183,0.916666666664,39,10,55035,2130
1.5352532692628817,0.916666666664,39,10,55035,2197
117.07546971001312,0.458333333336,39,10,55035,2130
72.92453028998688,0.458333333336,39,10,55035,2197
35.122640913003934,0.5,39,10,55035,2130
21.877359086996066,0.5,39,10,55035,2197
1.2323733653685591,0.916666666664,39,10,55035,2130
0.7676266346314409,0.916666666664,39,10,55035,2197
73.29608728347297,0.458333333336,39,10,7158,1995
35.71038749697115,0.458333333336,39,10,7158,2043
37.99352521955587,0.458333333336,39,10,7158,2049
24.930641933154075,0.5,39,10,7158,1995
12.146390305092229,0.5,39,10,7158,2043
12.922967761753698,0.5,39,10,7158,2049
3.988902709304652,0.916666666664,39,10,7158,1995
1.9434224488147567,0.916666666664,39,10,7158,2043
2.0676748418805917,0.916666666664,39,10,7158,2049
65.81689470352676,0.416666666664,39,10,7158,1995
32.06647040544348,0.416666666664,39,10,7158,2043
34.11663489102976,0.416666666664,39,10,7158,2049
38.39318857705727,0.458333333336,39,10,7158,1995
18.70544106984203,0.458333333336,39,10,7158,2043
19.901370353100695,0.458333333336,39,10,7158,2049
7.479192579946222,0.875,39,10,7158,1995
3.6439170915276686,0.875,39,10,7158,2043
3.8768903285261094,0.875,39,10,7158,2049
133.09632345980438,0.625,39,10,55035,2130
82.90367654019562,0.625,39,10,55035,2197
39.43594769179389,0.666666666664,39,10,55035,2130
24.564052308206108,0.666666666664,39,10,55035,2197
1.2323733653685591,0.125,39,10,55035,2130
0.7676266346314409,0.125,39,10,55035,2197
207,0.833333333336,39,10,60809,2236
108,0.875,39,10,60809,2236
25,0.291666666664,39,10,60809,2236
70.73866749259689,0.416666666664,39,10,7158,2043
75.26133250740313,0.416666666664,39,10,7158,2049
45.05956216994185,0.458333333336,39,10,7158,2043
47.94043783005815,0.458333333336,39,10,7158,2049
6.783159896550386,0.875,39,10,7158,2043
7.216840103449615,0.875,39,10,7158,2049
75.78915147678839,0.416666666664,39,10,7158,1995
36.92502652748038,0.416666666664,39,10,7158,2043
39.28582199573124,0.416666666664,39,10,7158,2049
34.40428586775262,0.458333333336,39,10,7158,1995
16.762018621027277,0.458333333336,39,10,7158,2043
17.833695511220103,0.458333333336,39,10,7158,2049
3.988902709304652,0.875,39,10,7158,1995
1.9434224488147567,0.875,39,10,7158,2043
2.0676748418805917,0.875,39,10,7158,2049
198,0.291666666664,39,10,70751,2197
76,0.333333333336,39,10,70751,2197
10,0.75,39,10,70751,2197
73.29608728347297,0.416666666664,39,10,7158,1995
35.71038749697115,0.416666666664,39,10,7158,2043
37.99352521955587,0.416666666664,39,10,7158,2049
37.39596289973111,0.458333333336,39,10,7158,1995
18.219585457638345,0.458333333336,39,10,7158,2043
19.384451642630548,0.458333333336,39,10,7158,2049
5.484741225293896,0.875,39,10,7158,1995
2.6722058671202906,0.875,39,10,7158,2043
2.8430529075858137,0.875,39,10,7158,2049
263,0.875,39,10,60809,2236
56,0.916666666664,39,10,60809,2236
7,0.333333333336,39,10,60809,2236
67.78053509527075,0.458333333336,39,10,55035,2130
42.21946490472925,0.458333333336,39,10,55035,2197
11.091360288317032,0.5,39,10,55035,2130
6.908639711682968,0.5,39,10,55035,2197
1.2323733653685591,0.916666666664,39,10,55035,2130
0.7676266346314409,0.916666666664,39,10,55035,2197
154.56997998555525,0.708333333336,39,10,7158,1995
75.30761989157182,0.708333333336,39,10,7158,2043
80.12240012287293,0.708333333336,39,10,7158,2049
29.916770319784888,0.75,39,10,7158,1995
14.575668366110675,0.75,39,10,7158,2043
15.507561314104437,0.75,39,10,7158,2049
4.4875155479677336,0.166666666664,39,10,7158,1995
2.186350254916601,0.166666666664,39,10,7158,2043
2.3261341971156657,0.166666666664,39,10,7158,2049
170.52559082277386,0.416666666664,39,10,7158,1995
83.08130968683085,0.416666666664,39,10,7158,2043
88.3930994903953,0.416666666664,39,10,7158,2049
42.880704125025005,0.458333333336,39,10,7158,1995
20.891791324758636,0.458333333336,39,10,7158,2043
22.22750455021636,0.458333333336,39,10,7158,2049
26.9250932878064,0.875,39,10,7158,1995
13.118101529499608,0.875,39,10,7158,2043
13.956805182693994,0.875,39,10,7158,2049
56.841863607591286,0.416666666664,39,10,7158,1995
27.693769895610284,0.416666666664,39,10,7158,2043
29.46436649679843,0.416666666664,39,10,7158,2049
34.902898706415705,0.458333333336,39,10,7158,1995
17.00494642712912,0.458333333336,39,10,7158,2043
18.09215486645518,0.458333333336,39,10,7158,2049
3.49028987064157,0.875,39,10,7158,1995
1.7004946427129122,0.875,39,10,7158,2043
1.8092154866455177,0.875,39,10,7158,2049
129,0.541666666664,39,10,70751,2197
24,0.583333333336,39,10,70751,2197
3,0.083333333336,39,10,70751,2197
66.37806470195736,0.416666666664,39,10,7158,2043
70.62193529804266,0.416666666664,39,10,7158,2049
31.97775379802325,0.458333333336,39,10,7158,2043
34.022246201976756,0.458333333336,39,10,7158,2049
1.4535342635465114,0.875,39,10,7158,2043
1.5464657364534888,0.875,39,10,7158,2049
85.03376221043058,0.833333333336,39,10,55035,2130
52.96623778956942,0.833333333336,39,10,55035,2197
18.485600480528387,0.875,39,10,55035,2130
11.514399519471613,0.875,39,10,55035,2197
8.626613557579914,0.291666666664,39,10,55035,2130
5.373386442420086,0.291666666664,39,10,55035,2197
267,0.625,39,10,70751,2197
20,0.666666666664,39,10,70751,2197
2,0.125,39,10,70751,2197
83.80138884506202,0.458333333336,39,10,55035,2130
52.19861115493798,0.458333333336,39,10,55035,2197
112.14597624853889,0.5,39,10,55035,2130
69.85402375146111,0.5,39,10,55035,2197
2.4647467307371183,0.916666666664,39,10,55035,2130
1.5352532692628817,0.916666666664,39,10,55035,2197
64.32105618753751,0.416666666664,39,10,7158,1995
31.33768698713795,0.416666666664,39,10,7158,2043
33.34125682532454,0.416666666664,39,10,7158,2049
26.42648044914332,0.458333333336,39,10,7158,1995
12.875173723397763,0.458333333336,39,10,7158,2043
13.69834582745892,0.458333333336,39,10,7158,2049
2.4930641933154076,0.875,39,10,7158,1995
1.214639030509223,0.875,39,10,7158,2043
1.2922967761753699,0.875,39,10,7158,2049
174.51449353207852,0.5,39,10,7158,1995
85.0247321356456,0.5,39,10,7158,2043
90.46077433227589,0.5,39,10,7158,2049
68.30995889684216,0.541666666664,39,10,7158,1995
33.28110943595271,0.541666666664,39,10,7158,2043
35.40893166720513,0.541666666664,39,10,7158,2049
29.418157481121806,0.958333333336,39,10,7158,1995
14.33274056000883,0.958333333336,39,10,7158,2043
15.249101958869364,0.958333333336,39,10,7158,2049
153,0.541666666664,39,10,70751,2197
30,0.583333333336,39,10,70751,2197
5,0.0,39,10,70751,2197
94.27656245069477,0.458333333336,39,10,55035,2130
58.723437549305224,0.458333333336,39,10,55035,2197
6.7780535095270755,0.5,39,10,55035,2130
4.2219464904729245,0.5,39,10,55035,2197
2.4647467307371183,0.958333333336,39,10,55035,2130
1.5352532692628817,0.958333333336,39,10,55035,2197
80.91340733742247,0.416666666664,39,10,7158,2043
86.08659266257754,0.416666666664,39,10,7158,2049
30.52421953447674,0.458333333336,39,10,7158,2043
32.475780465523265,0.458333333336,39,10,7158,2049
2.9070685270930228,0.875,39,10,7158,2043
3.0929314729069777,0.875,39,10,7158,2049
160,0.625,39,10,70751,2197
60,0.666666666664,39,10,70751,2197
7,0.083333333336,39,10,70751,2197
89.192088166007,0.875,39,10,60809,2197
30.807911833993003,0.875,39,10,60809,2236
118.92278422134267,0.916666666664,39,10,60809,2197
41.07721577865733,0.916666666664,39,10,60809,2236
5.202871809683741,0.333333333336,39,10,60809,2197
1.7971281903162586,0.333333333336,39,10,60809,2236
66.31550754218983,0.416666666664,39,10,7158,1995
32.30939821154533,0.416666666664,39,10,7158,2043
34.37509424626484,0.416666666664,39,10,7158,2049
34.902898706415705,0.458333333336,39,10,7158,1995
17.00494642712912,0.458333333336,39,10,7158,2043
18.09215486645518,0.458333333336,39,10,7158,2049
1.4958385159892444,0.875,39,10,7158,1995
0.7287834183055337,0.875,39,10,7158,2043
0.7753780657052218,0.875,39,10,7158,2049
216,0.541666666664,39,10,70751,2197
41,0.583333333336,39,10,70751,2197
10,0.0,39,10,70751,2197
79.77805418609304,0.416666666664,39,10,7158,1995
38.868448976295134,0.416666666664,39,10,7158,2043
41.353496837611836,0.416666666664,39,10,7158,2049
40.88625277037268,0.458333333336,39,10,7158,1995
19.920080100351257,0.458333333336,39,10,7158,2043
21.193667129276065,0.458333333336,39,10,7158,2049
3.49028987064157,0.875,39,10,7158,1995
1.7004946427129122,0.875,39,10,7158,2043
1.8092154866455177,0.875,39,10,7158,2049
205,0.541666666664,39,10,70751,2197
48,0.583333333336,39,10,70751,2197
1,0.0,39,10,70751,2197
61.329379155559025,0.416666666664,39,10,7158,1995
29.880120150526885,0.416666666664,39,10,7158,2043
31.790500693914097,0.416666666664,39,10,7158,2049
29.418157481121806,0.458333333336,39,10,7158,1995
14.33274056000883,0.458333333336,39,10,7158,2043
15.249101958869364,0.458333333336,39,10,7158,2049
0.997225677326163,0.875,39,10,7158,1995
0.48585561220368917,0.875,39,10,7158,2043
0.5169187104701479,0.875,39,10,7158,2049
64.32105618753751,0.416666666664,39,10,7158,1995
31.33768698713795,0.416666666664,39,10,7158,2043
33.34125682532454,0.416666666664,39,10,7158,2049
57.83908928491745,0.458333333336,39,10,7158,1995
28.17962550781397,0.458333333336,39,10,7158,2043
29.98128520726858,0.458333333336,39,10,7158,2049
1.994451354652326,0.875,39,10,7158,1995
0.9717112244073783,0.875,39,10,7158,2043
1.0338374209402958,0.875,39,10,7158,2049
113.37834961390745,0.916666666664,39,10,55035,2130
70.62165038609255,0.916666666664,39,10,55035,2197
174.3808311996511,0.958333333336,39,10,55035,2130
108.61916880034889,0.958333333336,39,10,55035,2197
37.58738764374105,0.375,39,10,55035,2130
23.412612356258947,0.375,39,10,55035,2197
60.33215347823286,0.416666666664,39,10,7158,1995
29.394264538323196,0.416666666664,39,10,7158,2043
31.27358198344395,0.416666666664,39,10,7158,2049
57.34047644625437,0.458333333336,39,10,7158,1995
27.936697701712127,0.458333333336,39,10,7158,2043
29.722825852033505,0.458333333336,39,10,7158,2049
1.4958385159892444,0.875,39,10,7158,1995
0.7287834183055337,0.875,39,10,7158,2043
0.7753780657052218,0.875,39,10,7158,2049
50.35989670497123,0.458333333336,39,10,7158,1995
24.535708416286305,0.458333333336,39,10,7158,2043
26.10439487874247,0.458333333336,39,10,7158,2049
37.894575738394195,0.5,39,10,7158,1995
18.46251326374019,0.5,39,10,7158,2043
19.64291099786562,0.5,39,10,7158,2049
7.977805418609304,0.916666666664,39,10,7158,1995
3.8868448976295134,0.916666666664,39,10,7158,2043
4.135349683761183,0.916666666664,39,10,7158,2049
150.08246443758753,0.458333333336,39,10,7158,1995
73.12126963665521,0.458333333336,39,10,7158,2043
77.79626592575727,0.458333333336,39,10,7158,2049
40.3876399317096,0.5,39,10,7158,1995
19.67715229424941,0.5,39,10,7158,2043
20.93520777404099,0.5,39,10,7158,2049
2.991677031978489,0.916666666664,39,10,7158,1995
1.4575668366110675,0.916666666664,39,10,7158,2043
1.5507561314104437,0.916666666664,39,10,7158,2049
104.13554937364324,0.5,39,10,55035,2130
64.86445062635676,0.5,39,10,55035,2197
26.496027355424022,0.541666666664,39,10,55035,2130
16.503972644575978,0.541666666664,39,10,55035,2197
1.2323733653685591,0.125,39,10,55035,2130
0.7676266346314409,0.125,39,10,55035,2197
91.19562903727338,0.875,39,10,55035,2130
56.80437096272662,0.875,39,10,55035,2197
16.020853749791268,0.916666666664,39,10,55035,2130
9.979146250208732,0.916666666664,39,10,55035,2197
1.2323733653685591,0.375,39,10,55035,2130
0.7676266346314409,0.375,39,10,55035,2197
102.28698932559041,0.875,39,10,55035,2130
63.713010674409595,0.875,39,10,55035,2197
19.717973845896946,0.916666666664,39,10,55035,2130
12.282026154103054,0.916666666664,39,10,55035,2197
3.080933413421398,0.333333333336,39,10,55035,2130
1.919066586578602,0.333333333336,39,10,55035,2197
91.24614947534391,0.458333333336,39,10,7158,1995
44.45578851663756,0.458333333336,39,10,7158,2043
47.29806200801853,0.458333333336,39,10,7158,2049
16.45422367588169,0.5,39,10,7158,1995
8.01661760136087,0.5,39,10,7158,2043
8.52915872275744,0.5,39,10,7158,2049
6.4819669026200595,0.916666666664,39,10,7158,1995
3.1580614793239796,0.916666666664,39,10,7158,2043
3.3599716180559613,0.916666666664,39,10,7158,2049
115.84309634464456,0.5,39,10,55035,2130
72.15690365535544,0.5,39,10,55035,2197
17.253227115159827,0.541666666664,39,10,55035,2130
10.746772884840173,0.541666666664,39,10,55035,2197
1.2323733653685591,0.958333333336,39,10,55035,2130
0.7676266346314409,0.958333333336,39,10,55035,2197
209,0.833333333336,233,25,58687,2043
51,0.875,233,25,58687,2043
4,0.291666666664,233,25,58687,2043
66,0.75,233,25,2126,2255
295,0.791666666664,233,25,2126,2255
5,0.208333333336,233,25,2126,2255
358,0.833333333336,233,25,61269,2043
302,0.875,233,25,61269,2043
22,0.291666666664,233,25,61269,2043
305,0.833333333336,233,25,56053,2130
169,0.875,233,25,56053,2130
19,0.291666666664,233,25,56053,2130
127,0.5,233,25,58687,2043
100,0.541666666664,233,25,58687,2043
46,0.958333333336,233,25,58687,2043
192,0.833333333336,233,25,58687,2043
76,0.875,233,25,58687,2043
53,0.291666666664,233,25,58687,2043
248,0.833333333336,233,25,75314,2231
28,0.875,233,25,75314,2231
1,0.291666666664,233,25,75314,2231
324,0.458333333336,233,25,61269,2043
118,0.5,233,25,61269,2043
3,0.916666666664,233,25,61269,2043
248,0.583333333336,233,25,2126,2043
89,0.625,233,25,2126,2043
3,0.083333333336,233,25,2126,2043
402,0.791666666664,233,25,58309,2231
152,0.833333333336,233,25,58309,2231
5,0.25,233,25,58309,2231
253,0.916666666664,233,25,60565,2043
301,0.958333333336,233,25,60565,2043
10,0.375,233,25,60565,2043
371,0.916666666664,233,25,60565,2043
195,0.958333333336,233,25,60565,2043
23,0.375,233,25,60565,2043
442,0.0,233,25,59160,2043
966,0.041666666664,233,25,59160,2043
325,0.458333333336,233,25,59160,2043
334,0.875,233,25,18920,2043
167,0.916666666664,233,25,18920,2043
49,0.375,233,25,18920,2043
670,0.916666666664,233,25,18920,2043
281,0.958333333336,233,25,18920,2043
22,0.375,233,25,18920,2043
576,0.875,233,25,56053,2130
479,0.916666666664,233,25,56053,2130
66,0.333333333336,233,25,56053,2130
194,0.833333333336,233,25,61269,2043
16,0.875,233,25,61269,2043
3,0.375,233,25,61269,2043
605,0.666666666664,233,25,3440,2043
399,0.708333333336,233,25,3440,2043
2,0.208333333336,233,25,3440,2043
294,0.625,233,25,3967,2257
725,0.666666666664,233,25,3967,2257
2,0.083333333336,233,25,3967,2257
400,0.541666666664,233,25,2126,2043
340,0.583333333336,233,25,2126,2043
1,0.041666666664,233,25,2126,2043
197,0.833333333336,233,25,60565,2043
56,0.875,233,25,60565,2043
3,0.291666666664,233,25,60565,2043
170,0.541666666664,233,25,75314,2231
59,0.583333333336,233,25,75314,2231
4,0.166666666664,233,25,75314,2231
750,0.791666666664,233,25,56053,2130
93,0.833333333336,233,25,56053,2130
7,0.25,233,25,56053,2130
995,0.916666666664,233,25,58687,2043
444,0.958333333336,233,25,58687,2043
69,0.375,233,25,58687,2043
947,0.916666666664,233,25,58687,2043
437,0.958333333336,233,25,58687,2043
56,0.375,233,25,58687,2043
513,0.416666666664,233,25,17439,2235
493,0.458333333336,233,25,17439,2235
3,0.916666666664,233,25,17439,2235
286,0.541666666664,233,25,58309,2231
337,0.583333333336,233,25,58309,2231
1,0.041666666664,233,25,58309,2231
357,0.541666666664,233,25,58309,2231
323,0.583333333336,233,25,58309,2231
5,0.0,233,25,58309,2231
240,0.666666666664,233,25,58309,2231
24,0.708333333336,233,25,58309,2231
3,0.166666666664,233,25,58309,2231
243,0.875,233,25,58687,2043
132,0.916666666664,233,25,58687,2043
2,0.333333333336,233,25,58687,2043
206,0.833333333336,233,25,60565,2043
41,0.875,233,25,60565,2043
4,0.291666666664,233,25,60565,2043
255,0.875,233,25,24548,2130
66,0.916666666664,233,25,24548,2130
3,0.333333333336,233,25,24548,2130
256,0.666666666664,233,25,17439,2043
40,0.708333333336,233,25,17439,2043
7,0.125,233,25,17439,2043
210,0.583333333336,233,25,18176,2130
104,0.625,233,25,18176,2130
59,0.041666666664,233,25,18176,2130
289,0.541666666664,233,25,60565,2043
63,0.583333333336,233,25,60565,2043
67,0.0,233,25,60565,2043
245,0.916666666664,233,25,18920,2043
139,0.958333333336,233,25,18920,2043
7,0.375,233,25,18920,2043
250,0.916666666664,233,25,58687,2043
255,0.958333333336,233,25,58687,2043
8,0.375,233,25,58687,2043
73,0.541666666664,233,25,2126,2255
145,0.583333333336,233,25,2126,2255
11,0.0,233,25,2126,2255
308,0.833333333336,233,25,2126,2043
81,0.875,233,25,2126,2043
80,0.291666666664,233,25,2126,2043
152,0.583333333336,233,25,18176,2130
45,0.625,233,25,18176,2130
4,0.041666666664,233,25,18176,2130
111,0.833333333336,233,25,18176,2130
112,0.875,233,25,18176,2130
71,0.291666666664,233,25,18176,2130
301,0.625,233,25,2126,2255
50,0.666666666664,233,25,2126,2255
5,0.083333333336,233,25,2126,2255
212,0.666666666664,233,25,59160,2043
38,0.708333333336,233,25,59160,2043
3,0.125,233,25,59160,2043
297,0.708333333336,233,25,3967,2257
214,0.75,233,25,3967,2257
73,0.166666666664,233,25,3967,2257
232,0.708333333336,233,25,2126,2043
119,0.75,233,25,2126,2043
7,0.166666666664,233,25,2126,2043
352,0.708333333336,233,25,3440,2043
169,0.75,233,25,3440,2043
68,0.166666666664,233,25,3440,2043
114,0.875,233,25,56053,2130
17,0.916666666664,233,25,56053,2130
3,0.333333333336,233,25,56053,2130
187,0.583333333336,233,25,18176,2130
57,0.625,233,25,18176,2130
8,0.041666666664,233,25,18176,2130
148,0.541666666664,233,25,18176,2130
77,0.583333333336,233,25,18176,2130
3,0.0,233,25,18176,2130
323,0.916666666664,233,25,18176,2130
168,0.958333333336,233,25,18176,2130
23,0.375,233,25,18176,2130
367,0.666666666664,233,25,18176,2130
152,0.708333333336,233,25,18176,2130
58,0.125,233,25,18176,2130
48,0.916666666664,233,25,75314,2231
330,0.958333333336,233,25,75314,2231
6,0.375,233,25,75314,2231
260,0.875,233,25,61269,2043
83,0.916666666664,233,25,61269,2043
5,0.333333333336,233,25,61269,2043
212,0.583333333336,233,25,58309,2231
98,0.625,233,25,58309,2231
5,0.041666666664,233,25,58309,2231
240,0.583333333336,233,25,58309,2231
65,0.625,233,25,58309,2231
3,0.125,233,25,58309,2231
186,0.583333333336,233,25,58309,2231
82,0.625,233,25,58309,2231
3,0.125,233,25,58309,2231
235,0.458333333336,233,25,17439,2235
89,0.5,233,25,17439,2235
10,0.916666666664,233,25,17439,2235
199,0.875,233,25,60565,2043
112,0.916666666664,233,25,60565,2043
5,0.333333333336,233,25,60565,2043
243,0.958333333336,233,25,58687,2043
302,0.0,233,25,58687,2043
62,0.416666666664,233,25,58687,2043
154,0.583333333336,233,25,75314,2231
70,0.625,233,25,75314,2231
1,0.041666666664,233,25,75314,2231
295,0.75,233,25,56053,2130
190,0.791666666664,233,25,56053,2130
72,0.208333333336,233,25,56053,2130
147,0.875,233,25,58309,2231
10,0.916666666664,233,25,58309,2231
1,0.333333333336,233,25,58309,2231
260,0.041666666664,233,25,58309,2231
351,0.083333333336,233,25,58309,2231
4,0.5,233,25,58309,2231
127,0.583333333336,233,25,2126,2043
83,0.625,233,25,2126,2043
4,0.041666666664,233,25,2126,2043
228,0.625,233,25,2126,2255
27,0.666666666664,233,25,2126,2255
1,0.125,233,25,2126,2255
357,0.958333333336,233,25,59160,2043
411,0.0,233,25,59160,2043
48,0.416666666664,233,25,59160,2043
255,0.875,233,25,74924,2043
82,0.916666666664,233,25,74924,2043
3,0.333333333336,233,25,74924,2043
2,0.833333333336,233,25,60565,2043
194,0.875,233,25,60565,2043
1,0.333333333336,233,25,60565,2043
258,0.583333333336,233,25,17439,2043
60,0.625,233,25,17439,2043
15,0.041666666664,233,25,17439,2043
164,0.875,233,25,58687,2043
45,0.916666666664,233,25,58687,2043
3,0.333333333336,233,25,58687,2043
165,0.875,233,25,24548,2130
37,0.916666666664,233,25,24548,2130
5,0.333333333336,233,25,24548,2130
327,0.583333333336,233,25,18176,2130
141,0.625,233,25,18176,2130
90,0.041666666664,233,25,18176,2130
602,0.625,233,25,58687,2043
421,0.666666666664,233,25,58687,2043
304,0.083333333336,233,25,58687,2043
283,0.916666666664,233,25,58309,2231
250,0.958333333336,233,25,58309,2231
50,0.375,233,25,58309,2231
268,0.75,233,25,58687,2043
93,0.791666666664,233,25,58687,2043
4,0.208333333336,233,25,58687,2043
277,0.708333333336,233,25,17439,2235
125,0.75,233,25,17439,2235
6,0.166666666664,233,25,17439,2235
346,0.625,233,25,18176,2130
225,0.666666666664,233,25,18176,2130
78,0.083333333336,233,25,18176,2130
14,0.666666666664,233,25,59160,2043
230,0.708333333336,233,25,59160,2043
4,0.125,233,25,59160,2043
109,0.583333333336,233,25,54716,2043
18,0.625,233,25,54716,2043
7,0.041666666664,233,25,54716,2043
254,0.708333333336,233,25,3440,2043
41,0.75,233,25,3440,2043
6,0.166666666664,233,25,3440,2043
346,0.833333333336,233,25,18920,2043
68,0.875,233,25,18920,2043
3,0.291666666664,233,25,18920,2043
147,0.625,233,25,54716,2043
13,0.666666666664,233,25,54716,2043
5,0.083333333336,233,25,54716,2043
167,0.666666666664,233,25,17439,2235
83,0.708333333336,233,25,17439,2235
7,0.125,233,25,17439,2235
81,0.833333333336,233,25,61269,2043
7,0.875,233,25,61269,2043
6,0.291666666664,233,25,61269,2043
175,0.833333333336,233,25,54716,2043
76,0.875,233,25,54716,2043
82,0.291666666664,233,25,54716,2043
241,0.583333333336,233,25,18176,2130
181,0.625,233,25,18176,2130
69,0.041666666664,233,25,18176,2130
301,0.791666666664,233,25,3967,2257
47,0.833333333336,233,25,3967,2257
5,0.25,233,25,3967,2257
310,0.625,233,25,2126,2043
198,0.666666666664,233,25,2126,2043
2,0.125,233,25,2126,2043
269,0.625,233,25,2126,2043
134,0.666666666664,233,25,2126,2043
1,0.125,233,25,2126,2043
287,0.625,233,25,3440,2043
72,0.666666666664,233,25,3440,2043
3,0.125,233,25,3440,2043
141,0.833333333336,233,25,60565,2043
28,0.875,233,25,60565,2043
6,0.291666666664,233,25,60565,2043
258,0.541666666664,233,25,17439,2235
94,0.583333333336,233,25,17439,2235
85,0.0,233,25,17439,2235
247,0.916666666664,233,25,58687,2043
238,0.958333333336,233,25,58687,2043
70,0.375,233,25,58687,2043
88,0.5,233,25,18920,2043
41,0.541666666664,233,25,18920,2043
46,0.958333333336,233,25,18920,2043
236,0.833333333336,233,25,56053,2130
210,0.875,233,25,56053,2130
77,0.291666666664,233,25,56053,2130
354,0.875,233,25,18176,2130
157,0.916666666664,233,25,18176,2130
74,0.375,233,25,18176,2130
218,0.625,233,25,54716,2043
24,0.666666666664,233,25,54716,2043
3,0.083333333336,233,25,54716,2043
190,0.583333333336,233,25,2126,2043
85,0.625,233,25,2126,2043
14,0.041666666664,233,25,2126,2043
299,0.541666666664,233,25,58309,2231
121,0.583333333336,233,25,58309,2231
4,0.0,233,25,58309,2231
225,0.416666666664,233,25,17439,2235
95,0.458333333336,233,25,17439,2235
4,0.875,233,25,17439,2235
270,0.791666666664,233,25,58309,2231
21,0.833333333336,233,25,58309,2231
2,0.25,233,25,58309,2231
162.0491725655015,0.916666666664,233,25,60565,1995
78.95153698309949,0.916666666664,233,25,60565,2043
83.99929045139903,0.916666666664,233,25,60565,2049
51.35712238229739,0.958333333336,233,25,60565,1995
25.02156402848999,0.958333333336,233,25,60565,2043
26.62131358921262,0.958333333336,233,25,60565,2049
7.977805418609304,0.375,233,25,60565,1995
3.8868448976295134,0.375,233,25,60565,2043
4.135349683761183,0.375,233,25,60565,2049
252,0.5,233,25,17439,2235
81,0.541666666664,233,25,17439,2235
61,0.958333333336,233,25,17439,2235
446,0.875,233,25,18176,2130
288,0.916666666664,233,25,18176,2130
15,0.333333333336,233,25,18176,2130
287,0.708333333336,233,25,18920,2043
98,0.75,233,25,18920,2043
45,0.166666666664,233,25,18920,2043
176,0.833333333336,233,25,24548,2130
163,0.875,233,25,24548,2130
13,0.291666666664,233,25,24548,2130
43,0.541666666664,233,25,18176,2130
360,0.583333333336,233,25,18176,2130
87,0.0,233,25,18176,2130
213,0.541666666664,233,25,54716,2043
12,0.583333333336,233,25,54716,2043
7,0.0,233,25,54716,2043
180,0.875,233,25,18920,2043
191,0.916666666664,233,25,18920,2043
119,0.333333333336,233,25,18920,2043
355,0.708333333336,233,25,58687,2043
98,0.75,233,25,58687,2043
9,0.208333333336,233,25,58687,2043
153,0.583333333336,233,25,18176,2130
19,0.625,233,25,18176,2130
3,0.041666666664,233,25,18176,2130
119,0.541666666664,233,25,54716,2043
12,0.583333333336,233,25,54716,2043
6,0.0,233,25,54716,2043
305,0.916666666664,233,25,18920,2043
350,0.958333333336,233,25,18920,2043
273,0.375,233,25,18920,2043
230,0.75,233,25,59160,2043
181,0.791666666664,233,25,59160,2043
9,0.208333333336,233,25,59160,2043
202,0.541666666664,233,25,54716,2043
23,0.583333333336,233,25,54716,2043
35,0.0,233,25,54716,2043
